2026-08-18 21:49:11,697 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 22:38:48,660 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_3)
2026-08-22 22:38:48,687 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,687 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,687 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_4)
2026-08-22 22:38:48,710 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,710 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,710 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_5)
2026-08-22 22:38:48,734 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,737 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,737 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_6)
2026-08-22 22:38:48,762 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,763 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,764 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_7)
2026-08-22 22:38:48,782 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,783 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,783 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_8)
2026-08-22 22:38:48,802 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,802 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,802 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_9)
2026-08-22 22:38:48,819 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,824 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,824 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_10)
2026-08-22 22:38:48,844 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,844 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,844 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_11)
2026-08-22 22:38:48,865 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,868 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,868 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=f5dba3c5-8418-431c-9f70-e33a5a996f29_chunk_12)
2026-08-22 22:38:48,884 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 22:38:48,884 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:48,884 | INFO | src.pipelines.dataset_pipeline | embedding Length=12
2026-08-22 22:38:48,884 | INFO | src.pipelines.dataset_pipeline | Processing URL: https://www.programiz.com/python-programming
2026-08-22 22:38:48,890 | INFO | src.collectors.docs_collector | Collecting document from https://www.programiz.com/python-programming
2026-08-22 22:38:50,004 | INFO | src.collectors.docs_collector | Successfully downloaded page
2026-08-22 22:38:50,051 | INFO | src.collectors.docs_collector | Document created successfully (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,052 | INFO | src.cleaners.document_cleaner | Cleaning document (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,052 | INFO | src.cleaners.document_cleaner | Finished cleaning document (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,052 | INFO | src.validator.document_validator | Validating document (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,052 | INFO | src.enrichers.document_enricher | Enriching document (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,054 | INFO | src.enrichers.document_enricher | Enrichment completed (id=b47f3972-417b-425b-8512-6d1d168081d6, words=1034, chars=6598, quality=1.00)
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Saving object to data/raw/documents.jsonl
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,054 | INFO | src.pipelines.dataset_pipeline | Saved document (id=b47f3972-417b-425b-8512-6d1d168081d6, title='Learn Python Programming')
2026-08-22 22:38:50,054 | INFO | src.chunkers.document_chunker | Starting chunking for document (id=b47f3972-417b-425b-8512-6d1d168081d6)
2026-08-22 22:38:50,054 | INFO | src.chunkers.document_chunker | Chunking completed (id=b47f3972-417b-425b-8512-6d1d168081d6, chunks=33)
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Saving 33 objects
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,054 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,057 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,058 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,061 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,064 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,067 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,067 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,068 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,068 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,068 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,069 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,069 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,069 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,070 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,070 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,070 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,071 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,071 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,071 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,071 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,071 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,073 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,073 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,073 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,073 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,073 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,074 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,074 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,074 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,074 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,074 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 22:38:50,075 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 22:38:50,075 | INFO | src.storage.jsonl_store | Finished saving 33 objects
2026-08-22 22:38:50,075 | INFO | src.pipelines.dataset_pipeline | chunk Length=33
2026-08-22 22:38:50,075 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 22:38:50,076 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-22 22:38:50,469 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:50,524 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:50,818 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:50,874 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:50,874 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-22 22:38:51,164 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:51,224 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 22:38:51,498 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:51,536 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-22 22:38:51,827 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:51,900 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 22:38:52,244 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:52,304 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:52,604 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:52,944 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:53,014 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:53,504 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:53,907 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:54,307 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:54,654 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-22 22:38:55,020 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:55,136 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:55,424 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:55,484 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:55,904 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:56,014 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:56,387 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:56,504 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-22 22:38:56,918 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-22 22:38:57,305 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-22 22:38:57,664 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 22:38:57,734 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-22 22:38:58,144 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-22 22:38:58,151 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
